seed,oracle_type,noise_rate,ratio,checkpoint,cumulative_gt_acc,recent_50_gt_acc,w_frobenius,w_max,w_entropy,grad_mag_f0,grad_mag_f1,grad_mag_f2,grad_mag_f3,grad_mag_f4,grad_mag_f5,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider
5120,gt_aligned,0.3,1.5,50,0.66,0.66,2.623767,1.00752,1.38536,0.008331,0.01137,0.009584,0.012992,0.007111,0.006751,0.75,0.636364,0.615385,0.666667,0.666667
5120,gt_aligned,0.3,1.5,100,0.68,0.7,2.618979,1.00169,1.385034,0.007735,0.011442,0.012318,0.013984,0.007425,0.006716,0.75,0.692308,0.73913,0.636364,0.607143
5120,gt_aligned,0.3,1.5,200,0.685,0.8,2.539115,1.086468,1.383824,0.008683,0.012291,0.010518,0.012473,0.008612,0.007554,0.731707,0.7,0.764706,0.722222,0.55102
5120,gt_aligned,0.3,1.5,400,0.665,0.58,2.65644,1.208659,1.3834,0.008714,0.011924,0.011076,0.013373,0.006833,0.006146,0.763158,0.629213,0.720588,0.654321,0.581395
5120,gt_aligned,0.3,1.5,700,0.667143,0.72,2.743127,1.218296,1.382574,0.009364,0.010909,0.010311,0.011739,0.008832,0.007703,0.766423,0.639456,0.676692,0.656934,0.60274
5120,gt_aligned,0.3,1.5,1000,0.676,0.76,2.827205,1.345195,1.381102,0.008293,0.010253,0.009207,0.012174,0.008979,0.008486,0.75,0.645,0.65,0.685,0.65
6144,gt_aligned,0.3,1.5,50,0.62,0.62,2.471217,0.918398,1.385391,0.008314,0.012759,0.008755,0.013051,0.00782,0.008482,0.846154,0.375,0.625,0.583333,0.555556
6144,gt_aligned,0.3,1.5,100,0.71,0.8,2.497299,0.907479,1.385357,0.00959,0.011632,0.009821,0.012225,0.008692,0.008495,0.923077,0.555556,0.785714,0.590909,0.65
6144,gt_aligned,0.3,1.5,200,0.675,0.62,2.349458,0.965988,1.384405,0.007786,0.014563,0.011251,0.014869,0.006426,0.005724,0.878049,0.515152,0.659091,0.648649,0.644444
6144,gt_aligned,0.3,1.5,400,0.6475,0.56,2.182198,1.03486,1.383726,0.006766,0.014095,0.010159,0.015286,0.006453,0.00604,0.795181,0.540541,0.597403,0.617284,0.670588
6144,gt_aligned,0.3,1.5,700,0.655714,0.58,2.41197,1.040972,1.384229,0.008632,0.011864,0.010947,0.013271,0.006536,0.005908,0.81203,0.577778,0.635135,0.647482,0.613793
6144,gt_aligned,0.3,1.5,1000,0.652,0.6,2.524563,1.146073,1.384849,0.009346,0.011841,0.011344,0.014294,0.005246,0.00567,0.74,0.585,0.65,0.64,0.645
42,gt_aligned,0.3,2.0,50,0.62,0.62,2.13012,0.88204,1.386046,0.010674,0.014695,0.014183,0.019611,0.00909,0.007666,0.4,0.615385,0.571429,0.6,0.8
42,gt_aligned,0.3,2.0,100,0.65,0.68,1.940254,0.860322,1.385362,0.011689,0.013863,0.013336,0.017094,0.00903,0.00879,0.777778,0.666667,0.529412,0.52381,0.764706
42,gt_aligned,0.3,2.0,200,0.635,0.64,1.736508,0.777056,1.383508,0.007132,0.016464,0.014833,0.017629,0.00742,0.006177,0.742857,0.674419,0.55814,0.545455,0.685714
42,gt_aligned,0.3,2.0,400,0.6525,0.64,1.628687,0.768993,1.38529,0.010616,0.012678,0.014756,0.015659,0.008681,0.007556,0.780488,0.619048,0.613333,0.609756,0.636364
42,gt_aligned,0.3,2.0,700,0.634286,0.54,1.689847,0.804959,1.381778,0.01076,0.013387,0.012717,0.015336,0.009309,0.008836,0.758865,0.605839,0.615942,0.609589,0.57971
42,gt_aligned,0.3,2.0,1000,0.638,0.56,1.980724,0.79106,1.382693,0.010565,0.013613,0.015903,0.017335,0.009508,0.009339,0.77,0.575,0.59,0.64,0.615
123,gt_aligned,0.3,2.0,50,0.7,0.7,2.44863,0.99066,1.385404,0.00635,0.01567,0.011509,0.015726,0.008114,0.007995,0.75,0.777778,0.571429,0.636364,0.875
123,gt_aligned,0.3,2.0,100,0.65,0.6,2.289801,0.967981,1.38536,0.010262,0.014291,0.015017,0.016036,0.009237,0.007346,0.777778,0.588235,0.576923,0.55,0.789474
123,gt_aligned,0.3,2.0,200,0.62,0.54,1.905888,0.814483,1.384789,0.010735,0.016575,0.016209,0.018794,0.006499,0.006936,0.6875,0.72093,0.547619,0.522727,0.641026
123,gt_aligned,0.3,2.0,400,0.645,0.86,1.795513,0.736771,1.386129,0.009352,0.01187,0.012943,0.014721,0.007113,0.006535,0.739726,0.654762,0.575342,0.578313,0.678161
123,gt_aligned,0.3,2.0,700,0.661429,0.64,1.63813,0.720531,1.385852,0.011546,0.013046,0.016019,0.014513,0.00922,0.008604,0.783582,0.624161,0.589552,0.624113,0.690141
123,gt_aligned,0.3,2.0,1000,0.678,0.68,1.67213,0.684439,1.385258,0.010944,0.014584,0.012141,0.017962,0.009512,0.010454,0.765,0.635,0.605,0.69,0.695
456,gt_aligned,0.3,2.0,50,0.62,0.62,2.269255,0.883217,1.384238,0.009387,0.014077,0.013757,0.014981,0.009995,0.009074,0.75,0.666667,0.230769,0.666667,1.0
456,gt_aligned,0.3,2.0,100,0.56,0.5,2.153883,0.898068,1.383165,0.010332,0.012792,0.014618,0.016517,0.009277,0.008554,0.8125,0.5,0.263158,0.695652,0.545455
456,gt_aligned,0.3,2.0,200,0.64,0.64,1.942514,0.829075,1.384415,0.007931,0.016514,0.013537,0.016718,0.007401,0.00653,0.823529,0.583333,0.465116,0.717391,0.634146
456,gt_aligned,0.3,2.0,400,0.6325,0.68,1.704448,0.729928,1.38606,0.01095,0.013736,0.014949,0.017267,0.009646,0.009668,0.746667,0.584416,0.5,0.721519,0.617978
456,gt_aligned,0.3,2.0,700,0.66,0.76,1.528237,0.729632,1.385132,0.008936,0.01327,0.013943,0.015071,0.008351,0.009101,0.768657,0.649635,0.566434,0.695652,0.628378
456,gt_aligned,0.3,2.0,1000,0.671,0.56,1.68116,0.831069,1.382764,0.00876,0.017543,0.013646,0.016005,0.00741,0.007579,0.765,0.655,0.59,0.71,0.635
789,gt_aligned,0.3,2.0,50,0.74,0.74,2.458604,1.023333,1.384798,0.010671,0.015701,0.012233,0.016369,0.005807,0.004799,0.454545,1.0,1.0,0.777778,0.571429
789,gt_aligned,0.3,2.0,100,0.73,0.72,2.291636,0.907613,1.385596,0.008641,0.014406,0.014385,0.016134,0.009279,0.008738,0.5625,0.75,0.7,0.827586,0.714286
789,gt_aligned,0.3,2.0,200,0.715,0.7,2.199995,1.036564,1.386051,0.010233,0.011761,0.012844,0.013625,0.009022,0.008215,0.666667,0.785714,0.625,0.803922,0.638298
789,gt_aligned,0.3,2.0,400,0.7125,0.62,1.981119,0.903042,1.38622,0.010954,0.013541,0.012585,0.015218,0.008308,0.008446,0.706667,0.703704,0.695652,0.77907,0.674157
789,gt_aligned,0.3,2.0,700,0.695714,0.68,1.847271,0.867352,1.3857,0.008873,0.013469,0.01548,0.014661,0.008633,0.007443,0.779412,0.65035,0.647482,0.739726,0.661765
789,gt_aligned,0.3,2.0,1000,0.695,0.74,1.687602,0.921996,1.385783,0.012786,0.010387,0.013476,0.013724,0.010636,0.010666,0.78,0.65,0.645,0.75,0.65
1024,gt_aligned,0.3,2.0,50,0.6,0.6,1.922913,0.859262,1.386047,0.012784,0.016106,0.014006,0.016287,0.01284,0.011871,0.714286,0.692308,0.857143,0.571429,0.111111
1024,gt_aligned,0.3,2.0,100,0.58,0.56,1.744835,0.790849,1.385843,0.011187,0.014596,0.012007,0.0165,0.01044,0.009351,0.692308,0.619048,0.642857,0.5,0.428571
1024,gt_aligned,0.3,2.0,200,0.585,0.68,1.386413,0.737663,1.386225,0.012889,0.012538,0.011082,0.016081,0.011199,0.010154,0.75,0.52381,0.694444,0.432432,0.512195
1024,gt_aligned,0.3,2.0,400,0.5775,0.58,1.261775,0.631968,1.382152,0.012,0.014805,0.016095,0.016891,0.007666,0.006594,0.696203,0.5375,0.635294,0.473684,0.5375
1024,gt_aligned,0.3,2.0,700,0.594286,0.52,1.558556,0.65007,1.384262,0.008598,0.015127,0.013978,0.017699,0.006621,0.004489,0.706767,0.548611,0.62585,0.543478,0.550725
1024,gt_aligned,0.3,2.0,1000,0.616,0.64,1.86726,0.733302,1.384908,0.00914,0.01326,0.012971,0.014387,0.009177,0.008654,0.73,0.59,0.64,0.565,0.555
2048,gt_aligned,0.3,2.0,50,0.7,0.7,2.318628,0.86263,1.385846,0.012893,0.011566,0.012513,0.014863,0.009806,0.009609,1.0,0.666667,0.777778,0.555556,0.444444
2048,gt_aligned,0.3,2.0,100,0.66,0.62,2.157463,0.849302,1.386168,0.009969,0.013294,0.015312,0.015971,0.008875,0.007743,0.833333,0.708333,0.73913,0.5,0.473684
2048,gt_aligned,0.3,2.0,200,0.665,0.72,1.846503,0.803822,1.385916,0.009894,0.014252,0.01253,0.01529,0.010203,0.008889,0.710526,0.690476,0.697674,0.571429,0.642857
2048,gt_aligned,0.3,2.0,400,0.6575,0.62,1.580013,0.707537,1.385505,0.008421,0.014683,0.012693,0.014935,0.008018,0.007754,0.717949,0.646341,0.638554,0.643836,0.642857
2048,gt_aligned,0.3,2.0,700,0.644286,0.54,1.353366,0.616853,1.384013,0.009912,0.015709,0.01239,0.016877,0.008184,0.009125,0.744526,0.655629,0.602941,0.646617,0.573427
2048,gt_aligned,0.3,2.0,1000,0.647,0.8,1.558861,0.630851,1.384501,0.01005,0.014332,0.013874,0.016016,0.00879,0.008717,0.75,0.65,0.585,0.68,0.57
3072,gt_aligned,0.3,2.0,50,0.64,0.64,2.344594,0.972355,1.382584,0.00948,0.014496,0.017017,0.016479,0.00734,0.007502,0.857143,0.545455,0.714286,0.545455,0.642857
3072,gt_aligned,0.3,2.0,100,0.65,0.66,2.342395,1.014472,1.383043,0.008629,0.014969,0.013293,0.015099,0.007815,0.007814,0.823529,0.75,0.642857,0.5,0.565217
3072,gt_aligned,0.3,2.0,200,0.68,0.72,2.344604,1.049962,1.382697,0.010347,0.01521,0.01213,0.017465,0.009588,0.008526,0.78125,0.73913,0.666667,0.55814,0.675
3072,gt_aligned,0.3,2.0,400,0.635,0.7,2.091268,1.06755,1.38094,0.01142,0.01217,0.012141,0.0132,0.011247,0.010616,0.844156,0.626506,0.616438,0.513158,0.582418
3072,gt_aligned,0.3,2.0,700,0.647143,0.82,2.083705,1.074793,1.382852,0.007957,0.013555,0.013962,0.012932,0.00728,0.005838,0.804348,0.612676,0.662069,0.55814,0.59589
3072,gt_aligned,0.3,2.0,1000,0.659,0.64,2.113112,1.040781,1.382084,0.010586,0.012754,0.012807,0.014729,0.008688,0.009224,0.805,0.63,0.66,0.595,0.605
4096,gt_aligned,0.3,2.0,50,0.64,0.64,2.209215,0.879406,1.385988,0.009863,0.01603,0.013377,0.017749,0.008766,0.008346,0.7,0.333333,0.461538,0.818182,0.8
4096,gt_aligned,0.3,2.0,100,0.62,0.6,1.917811,0.827957,1.385212,0.011952,0.012659,0.01454,0.014963,0.011675,0.011225,0.727273,0.466667,0.5,0.705882,0.666667
4096,gt_aligned,0.3,2.0,200,0.615,0.56,1.512963,0.651055,1.384992,0.01123,0.016759,0.013785,0.018111,0.009373,0.00928,0.727273,0.566667,0.52381,0.641026,0.6
4096,gt_aligned,0.3,2.0,400,0.6,0.58,1.343214,0.675437,1.385462,0.012113,0.014188,0.014125,0.017313,0.010918,0.009943,0.722892,0.576923,0.532468,0.619718,0.549451
4096,gt_aligned,0.3,2.0,700,0.612857,0.56,1.342631,0.489416,1.38587,0.009874,0.017998,0.012832,0.019586,0.008279,0.006981,0.746479,0.570423,0.553191,0.62963,0.564286
4096,gt_aligned,0.3,2.0,1000,0.621,0.5,1.705607,0.654216,1.385889,0.011112,0.01386,0.013487,0.017764,0.008946,0.008335,0.74,0.585,0.54,0.645,0.595
5120,gt_aligned,0.3,2.0,50,0.64,0.64,2.51876,0.96909,1.385266,0.009507,0.013125,0.010845,0.014631,0.008034,0.007712,0.625,0.636364,0.615385,0.666667,0.666667
5120,gt_aligned,0.3,2.0,100,0.65,0.66,2.337645,0.915149,1.384321,0.009077,0.014238,0.015249,0.017471,0.008691,0.007829,0.666667,0.653846,0.695652,0.636364,0.607143
5120,gt_aligned,0.3,2.0,200,0.655,0.78,2.048263,0.858186,1.384259,0.010315,0.01373,0.012758,0.014123,0.010056,0.008921,0.682927,0.65,0.735294,0.611111,0.612245
5120,gt_aligned,0.3,2.0,400,0.635,0.6,1.867339,0.844319,1.384207,0.010022,0.013673,0.01276,0.015319,0.008268,0.007293,0.710526,0.606742,0.705882,0.617284,0.55814
5120,gt_aligned,0.3,2.0,700,0.64,0.68,1.770592,0.910915,1.383266,0.011833,0.013674,0.012588,0.014899,0.010226,0.009121,0.737226,0.605442,0.676692,0.627737,0.561644
5120,gt_aligned,0.3,2.0,1000,0.652,0.74,1.896664,0.938942,1.383535,0.009524,0.011528,0.010441,0.013795,0.009965,0.009573,0.73,0.615,0.645,0.665,0.605
6144,gt_aligned,0.3,2.0,50,0.62,0.62,2.377338,0.882627,1.385336,0.009346,0.01496,0.010337,0.015165,0.0091,0.009909,0.846154,0.375,0.625,0.583333,0.555556
6144,gt_aligned,0.3,2.0,100,0.71,0.8,2.300378,0.840118,1.385446,0.010995,0.013561,0.011732,0.014205,0.010127,0.01,0.923077,0.555556,0.785714,0.590909,0.65
6144,gt_aligned,0.3,2.0,200,0.66,0.58,1.950513,0.84632,1.384204,0.009548,0.017395,0.013624,0.017926,0.007861,0.007114,0.902439,0.515152,0.613636,0.621622,0.622222
6144,gt_aligned,0.3,2.0,400,0.62,0.54,1.585046,0.787843,1.383802,0.008089,0.016982,0.011705,0.018375,0.00745,0.007192,0.807229,0.540541,0.558442,0.555556,0.623529
6144,gt_aligned,0.3,2.0,700,0.63,0.52,1.604165,0.642757,1.384091,0.010626,0.01378,0.013787,0.01597,0.0078,0.007245,0.81203,0.562963,0.601351,0.604317,0.57931
6144,gt_aligned,0.3,2.0,1000,0.638,0.72,1.578861,0.559385,1.385607,0.010805,0.014034,0.012922,0.016513,0.006273,0.006594,0.735,0.59,0.63,0.615,0.62
42,gt_aligned,0.3,3.0,50,0.6,0.6,1.798639,0.77066,1.385904,0.01475,0.021041,0.020158,0.028033,0.01302,0.011161,0.4,0.538462,0.571429,0.666667,0.7
42,gt_aligned,0.3,3.0,100,0.63,0.66,1.459796,0.679481,1.385469,0.014881,0.017923,0.017203,0.022083,0.0118,0.01146,0.777778,0.62963,0.529412,0.52381,0.705882
42,gt_aligned,0.3,3.0,200,0.615,0.6,1.227859,0.614826,1.382676,0.00912,0.022411,0.01919,0.023936,0.010162,0.0079,0.742857,0.651163,0.55814,0.5,0.657143
42,gt_aligned,0.3,3.0,400,0.61,0.62,1.81872,0.730585,1.385638,0.014727,0.01678,0.019441,0.021334,0.010919,0.009601,0.707317,0.595238,0.56,0.573171,0.61039
42,gt_aligned,0.3,3.0,700,0.592857,0.58,3.319219,1.156961,1.382374,0.013323,0.017851,0.015958,0.020434,0.012053,0.011307,0.723404,0.591241,0.543478,0.568493,0.536232
42,gt_aligned,0.3,3.0,1000,0.585,0.58,4.896558,1.69372,1.384757,0.013631,0.017707,0.021138,0.022183,0.012926,0.012474,0.73,0.565,0.51,0.585,0.535
123,gt_aligned,0.3,3.0,50,0.64,0.64,2.261145,0.918328,1.385338,0.008077,0.020023,0.014841,0.020155,0.010429,0.009918,0.75,0.555556,0.571429,0.545455,0.875
123,gt_aligned,0.3,3.0,100,0.59,0.54,1.886251,0.843244,1.384464,0.01419,0.019875,0.019731,0.022372,0.012352,0.009651,0.777778,0.470588,0.538462,0.5,0.684211
123,gt_aligned,0.3,3.0,200,0.57,0.54,1.359407,0.657138,1.384238,0.014667,0.022703,0.022254,0.025844,0.008725,0.009418,0.6875,0.674419,0.47619,0.454545,0.589744
123,gt_aligned,0.3,3.0,400,0.605,0.82,1.494797,0.581061,1.385957,0.010779,0.014553,0.016171,0.017887,0.008508,0.007698,0.726027,0.630952,0.534247,0.53012,0.609195
123,gt_aligned,0.3,3.0,700,0.602857,0.58,2.64353,0.940199,1.385686,0.015535,0.016797,0.021769,0.018641,0.013839,0.013084,0.716418,0.557047,0.559701,0.560284,0.626761
123,gt_aligned,0.3,3.0,1000,0.609,0.5,3.834498,1.185376,1.385098,0.015734,0.019355,0.017322,0.024512,0.013156,0.015031,0.675,0.59,0.565,0.61,0.605
456,gt_aligned,0.3,3.0,50,0.58,0.58,1.997832,0.822501,1.384266,0.013302,0.019122,0.019085,0.020979,0.013724,0.012242,0.75,0.555556,0.230769,0.666667,0.875
456,gt_aligned,0.3,3.0,100,0.54,0.5,1.724001,0.778046,1.383023,0.013393,0.017063,0.019312,0.022094,0.011937,0.010945,0.8125,0.45,0.263158,0.695652,0.5
456,gt_aligned,0.3,3.0,200,0.62,0.68,1.271796,0.591568,1.384133,0.010608,0.02278,0.019315,0.022932,0.009756,0.008428,0.823529,0.527778,0.44186,0.717391,0.609756
456,gt_aligned,0.3,3.0,400,0.6025,0.56,1.573,0.553269,1.385797,0.015188,0.021489,0.019995,0.025122,0.013807,0.013638,0.72,0.532468,0.4875,0.658228,0.617978
456,gt_aligned,0.3,3.0,700,0.598571,0.66,3.125475,1.017856,1.385348,0.011466,0.016925,0.01735,0.019242,0.0101,0.011061,0.716418,0.562044,0.503497,0.615942,0.601351
456,gt_aligned,0.3,3.0,1000,0.588,0.48,4.406219,1.37093,1.384827,0.013384,0.025305,0.019871,0.02444,0.010885,0.010679,0.7,0.57,0.47,0.615,0.585
789,gt_aligned,0.3,3.0,50,0.72,0.72,2.247258,0.948479,1.385226,0.014382,0.020003,0.015504,0.021011,0.007707,0.006188,0.454545,1.0,1.0,0.777778,0.428571
789,gt_aligned,0.3,3.0,100,0.74,0.76,1.708027,0.656652,1.385368,0.012022,0.02025,0.020787,0.022798,0.013042,0.011635,0.625,0.791667,0.7,0.827586,0.666667
789,gt_aligned,0.3,3.0,200,0.685,0.64,1.278513,0.713163,1.385221,0.013707,0.015422,0.017455,0.018083,0.011398,0.010344,0.722222,0.761905,0.541667,0.72549,0.617021
789,gt_aligned,0.3,3.0,400,0.635,0.46,1.149995,0.450081,1.385615,0.013697,0.016169,0.0156,0.018016,0.010758,0.011268,0.64,0.604938,0.565217,0.697674,0.651685
789,gt_aligned,0.3,3.0,700,0.614286,0.52,2.236537,0.770172,1.3855,0.011862,0.019547,0.022374,0.020293,0.012003,0.010225,0.661765,0.587413,0.561151,0.650685,0.610294
789,gt_aligned,0.3,3.0,1000,0.579,0.6,3.931028,1.292667,1.385793,0.016993,0.013348,0.017176,0.019135,0.013723,0.013913,0.645,0.535,0.51,0.625,0.58
1024,gt_aligned,0.3,3.0,50,0.58,0.58,1.54378,0.75543,1.385978,0.017836,0.023547,0.019854,0.023544,0.017751,0.016371,0.714286,0.615385,0.857143,0.571429,0.111111
1024,gt_aligned,0.3,3.0,100,0.55,0.52,1.150811,0.56674,1.385746,0.015343,0.020153,0.016879,0.022923,0.014662,0.012726,0.692308,0.52381,0.642857,0.555556,0.333333
1024,gt_aligned,0.3,3.0,200,0.555,0.62,0.882587,0.41224,1.38608,0.015538,0.015014,0.014113,0.019371,0.013924,0.012839,0.75,0.452381,0.694444,0.432432,0.439024
1024,gt_aligned,0.3,3.0,400,0.5375,0.54,2.132916,0.69262,1.383926,0.016125,0.021163,0.021396,0.02309,0.010986,0.009821,0.632911,0.5125,0.576471,0.486842,0.475
1024,gt_aligned,0.3,3.0,700,0.537143,0.52,3.849747,1.269186,1.385631,0.010611,0.019058,0.0175,0.022257,0.008041,0.004963,0.631579,0.5,0.564626,0.492754,0.5
1024,gt_aligned,0.3,3.0,1000,0.541,0.58,5.360775,1.783137,1.385932,0.011623,0.017976,0.016796,0.019778,0.011573,0.010799,0.64,0.54,0.555,0.49,0.48
2048,gt_aligned,0.3,3.0,50,0.7,0.7,2.106654,0.826617,1.3859,0.016514,0.014854,0.0161,0.018921,0.012574,0.012484,1.0,0.666667,0.777778,0.555556,0.444444
2048,gt_aligned,0.3,3.0,100,0.67,0.64,1.70462,0.722698,1.386061,0.013858,0.017457,0.020097,0.021627,0.011886,0.010466,0.833333,0.708333,0.73913,0.5,0.526316
2048,gt_aligned,0.3,3.0,200,0.63,0.62,1.018108,0.505938,1.385988,0.01376,0.018684,0.015562,0.019768,0.014542,0.012565,0.657895,0.666667,0.651163,0.571429,0.595238
2048,gt_aligned,0.3,3.0,400,0.595,0.5,1.646751,0.658491,1.385217,0.011708,0.021978,0.017486,0.022486,0.011551,0.010598,0.653846,0.621951,0.554217,0.575342,0.571429
2048,gt_aligned,0.3,3.0,700,0.545714,0.36,3.744213,1.229716,1.385464,0.015456,0.023616,0.018711,0.025514,0.012653,0.014072,0.649635,0.543046,0.522059,0.533835,0.482517
2048,gt_aligned,0.3,3.0,1000,0.533,0.64,5.470957,1.769951,1.385957,0.014004,0.019944,0.019458,0.022932,0.012224,0.011748,0.63,0.525,0.5,0.54,0.47
3072,gt_aligned,0.3,3.0,50,0.7,0.7,2.196918,0.960156,1.382013,0.011901,0.018977,0.022469,0.021307,0.009039,0.009171,0.857143,0.727273,0.714286,0.545455,0.714286
3072,gt_aligned,0.3,3.0,100,0.68,0.66,2.048228,0.95468,1.383165,0.010629,0.019331,0.017064,0.019203,0.009625,0.00948,0.823529,0.833333,0.642857,0.5,0.608696
3072,gt_aligned,0.3,3.0,200,0.67,0.68,1.754915,0.891404,1.382973,0.013737,0.021564,0.015712,0.024539,0.012417,0.011178,0.78125,0.76087,0.641026,0.511628,0.675
3072,gt_aligned,0.3,3.0,400,0.6175,0.7,1.729795,0.708333,1.383385,0.014357,0.01665,0.01604,0.017772,0.013774,0.013079,0.818182,0.638554,0.589041,0.447368,0.593407
3072,gt_aligned,0.3,3.0,700,0.625714,0.76,2.643544,0.941655,1.383885,0.010555,0.018676,0.020668,0.018029,0.010155,0.008199,0.797101,0.591549,0.648276,0.48062,0.60274
3072,gt_aligned,0.3,3.0,1000,0.613,0.54,3.793185,1.313211,1.383514,0.013236,0.016136,0.017385,0.018813,0.011712,0.011668,0.785,0.58,0.63,0.465,0.605
4096,gt_aligned,0.3,3.0,50,0.68,0.68,1.961345,0.794506,1.386237,0.012958,0.021474,0.017677,0.023827,0.011882,0.011219,0.7,0.333333,0.538462,0.909091,0.8
4096,gt_aligned,0.3,3.0,100,0.63,0.58,1.45082,0.712982,1.384269,0.016989,0.016951,0.020392,0.02042,0.016736,0.016033,0.636364,0.466667,0.590909,0.764706,0.666667
4096,gt_aligned,0.3,3.0,200,0.59,0.48,0.950267,0.37578,1.38525,0.014624,0.021462,0.017682,0.023704,0.01247,0.012082,0.613636,0.533333,0.571429,0.615385,0.6
4096,gt_aligned,0.3,3.0,400,0.5525,0.56,1.945648,0.649342,1.384926,0.016179,0.020299,0.01916,0.023607,0.015623,0.014612,0.60241,0.5,0.532468,0.577465,0.549451
4096,gt_aligned,0.3,3.0,700,0.535714,0.46,3.655857,1.134578,1.386162,0.012847,0.024355,0.016273,0.026088,0.011623,0.010009,0.626761,0.492958,0.503546,0.525926,0.528571
4096,gt_aligned,0.3,3.0,1000,0.537,0.4,5.2762,1.582162,1.385873,0.014885,0.019232,0.018687,0.024634,0.011463,0.010711,0.6,0.5,0.485,0.545,0.555
5120,gt_aligned,0.3,3.0,50,0.64,0.64,2.366243,0.9292,1.385284,0.011502,0.0163,0.013132,0.017654,0.009818,0.009625,0.625,0.636364,0.615385,0.666667,0.666667
5120,gt_aligned,0.3,3.0,100,0.65,0.66,1.981222,0.824465,1.384754,0.012181,0.018614,0.021296,0.023262,0.011246,0.009859,0.666667,0.615385,0.652174,0.636364,0.678571
5120,gt_aligned,0.3,3.0,200,0.655,0.76,1.385844,0.641934,1.384457,0.01392,0.017245,0.018064,0.018259,0.01308,0.011733,0.682927,0.65,0.705882,0.611111,0.632653
5120,gt_aligned,0.3,3.0,400,0.62,0.58,1.312431,0.430026,1.38621,0.013174,0.017646,0.016676,0.019543,0.010954,0.009649,0.723684,0.595506,0.661765,0.580247,0.55814
5120,gt_aligned,0.3,3.0,700,0.595714,0.62,2.7849,0.933846,1.385481,0.01646,0.020221,0.017754,0.022,0.012954,0.011336,0.708029,0.585034,0.609023,0.576642,0.506849
5120,gt_aligned,0.3,3.0,1000,0.587,0.56,4.366079,1.309529,1.385252,0.014287,0.017038,0.014316,0.020165,0.014405,0.013512,0.715,0.575,0.56,0.575,0.51
6144,gt_aligned,0.3,3.0,50,0.6,0.6,2.157993,0.85987,1.385871,0.012027,0.019628,0.01365,0.01997,0.011817,0.012862,0.769231,0.375,0.625,0.583333,0.555556
6144,gt_aligned,0.3,3.0,100,0.7,0.8,1.887618,0.719764,1.386052,0.014239,0.01705,0.015765,0.017885,0.013017,0.012863,0.846154,0.555556,0.785714,0.636364,0.65
6144,gt_aligned,0.3,3.0,200,0.64,0.52,1.286114,0.609943,1.385534,0.013609,0.023678,0.018848,0.024236,0.011407,0.010015,0.780488,0.515152,0.636364,0.648649,0.6
6144,gt_aligned,0.3,3.0,400,0.585,0.48,1.518685,0.585387,1.385311,0.011429,0.023959,0.016243,0.025613,0.009698,0.009895,0.73494,0.472973,0.571429,0.54321,0.588235
6144,gt_aligned,0.3,3.0,700,0.594286,0.54,2.818173,1.048104,1.384769,0.014243,0.017081,0.017869,0.020093,0.010557,0.009852,0.714286,0.496296,0.621622,0.597122,0.544828
6144,gt_aligned,0.3,3.0,1000,0.582,0.66,4.035497,1.385992,1.385959,0.013454,0.01621,0.015046,0.020189,0.007299,0.00754,0.63,0.505,0.63,0.575,0.57
42,gt_aligned,0.3,5.0,50,0.58,0.58,1.346891,0.561388,1.385126,0.022972,0.032773,0.032534,0.044039,0.021181,0.018118,0.4,0.461538,0.571429,0.666667,0.7
42,gt_aligned,0.3,5.0,100,0.59,0.6,1.023545,0.447871,1.386021,0.019791,0.024051,0.021746,0.028506,0.017485,0.017022,0.611111,0.62963,0.588235,0.52381,0.588235
42,gt_aligned,0.3,5.0,200,0.565,0.56,2.11859,0.769755,1.383407,0.014569,0.032591,0.029259,0.036338,0.015435,0.011436,0.628571,0.604651,0.534884,0.477273,0.6
42,gt_aligned,0.3,5.0,400,0.5375,0.52,4.738458,1.494477,1.385019,0.021289,0.027158,0.029643,0.031956,0.015191,0.014495,0.646341,0.535714,0.506667,0.45122,0.545455
42,gt_aligned,0.3,5.0,700,0.512857,0.5,8.399339,2.552676,1.383298,0.020939,0.02736,0.023176,0.032269,0.019382,0.017397,0.631206,0.518248,0.478261,0.445205,0.492754
42,gt_aligned,0.3,5.0,1000,0.504,0.48,11.869214,3.584614,1.385691,0.021787,0.025836,0.032575,0.03405,0.021304,0.021476,0.64,0.485,0.45,0.475,0.47
123,gt_aligned,0.3,5.0,50,0.64,0.64,1.925577,0.859477,1.385152,0.011037,0.028815,0.020672,0.028868,0.014719,0.013721,0.75,0.555556,0.571429,0.545455,0.875
123,gt_aligned,0.3,5.0,100,0.56,0.48,1.224346,0.6012,1.38362,0.02306,0.031194,0.032034,0.036475,0.020383,0.016841,0.722222,0.411765,0.538462,0.45,0.684211
123,gt_aligned,0.3,5.0,200,0.54,0.5,1.997908,0.703181,1.385027,0.022877,0.037123,0.037032,0.04127,0.014518,0.01471,0.625,0.627907,0.452381,0.431818,0.589744
123,gt_aligned,0.3,5.0,400,0.54,0.7,4.329085,1.365516,1.3859,0.018445,0.021249,0.026255,0.0273,0.013795,0.012467,0.589041,0.595238,0.506849,0.481928,0.528736
123,gt_aligned,0.3,5.0,700,0.502857,0.42,8.629878,2.404219,1.385079,0.026221,0.022506,0.032788,0.027046,0.022821,0.022422,0.58209,0.496644,0.455224,0.475177,0.507042
