seed,sweep,domain,mean_norm,std_norm,max_norm,min_norm,n_entities
5120,2,threat_intel,19.11390946889225,0.18104462096131793,19.87508732080176,18.706762004896817,200
5120,2,network_flow,32.26444754646706,0.16972135619149226,33.003900821929676,31.817569247548523,200
5120,2,asset_inventory,45.45092395499416,0.2024394832084009,46.24058044370292,44.97537453227167,200
5120,2,user_behavior,45.62758006475948,0.2006395934183309,46.39575721082025,45.130781503026455,200
5120,3,security,157.86561649825836,0.1560008237668907,158.291074276198,157.53335945681513,200
5120,3,decision_history,382.53858339499175,0.16865617528427343,383.28845323287385,382.0064878929447,200
5120,3,threat_intel,768.8093426811666,0.18776479040025967,769.6166813805959,768.3926846223076,200
5120,3,network_flow,1316.6239119165193,0.17282105944794668,1317.3892188155683,1316.1712802392842,200
5120,3,asset_inventory,1864.391937363072,0.20395717379022366,1865.1942334325408,1863.9156319680337,200
5120,3,user_behavior,1864.422724049744,0.20134052508521263,1865.1982577575275,1863.9280014720798,200
5120,4,security,6358.524168776344,0.1558896045053382,6358.948475250813,6358.1925554352265,200
5120,4,decision_history,15333.236138272296,0.16868567425532702,15333.987021866153,15332.704020666506,200
5120,4,threat_intel,30642.25205131402,0.18786336351258245,30643.06054223231,30641.83532001655,200
5120,4,network_flow,52285.41000931438,0.17292264804383323,52286.176713273,52284.95696258499,200
5120,4,asset_inventory,73928.49363547824,0.20406390022041418,73929.29708092193,73928.0177274082,200
5120,4,user_behavior,73928.52024384109,0.20150122801451376,73929.29708092193,73928.02518320346,200
5120,5,security,252480.3103360621,0.15592968296846343,252480.73544389525,252479.97866865466,200
5120,5,decision_history,609682.4658211982,0.16870592042606344,609683.2170329841,609681.9336953191,200
5120,5,threat_intel,1219564.8507685796,0.187865432137864,1219565.6592845977,1219564.4340348183,200
5120,5,network_flow,2082127.307780533,0.17290880891207014,2082128.0743447107,2082126.8548266094,200
5120,5,asset_inventory,2944689.692823961,0.20404768639981918,2944690.4961152025,2944689.2168509695,200
5120,5,user_behavior,2944689.7194592617,0.20147431614833436,2944690.4961152025,2944689.224473071,200
6144,0,security,1.0,6.933340566559918e-17,1.0000000000000002,0.9999999999999998,200
6144,0,decision_history,1.0,7.23776861244768e-17,1.0000000000000002,0.9999999999999998,200
6144,0,threat_intel,1.0,7.364386412590295e-17,1.0000000000000002,0.9999999999999998,200
6144,0,network_flow,1.0,7.850462293418876e-17,1.0000000000000002,0.9999999999999998,200
6144,0,asset_inventory,1.0,7.364386412590295e-17,1.0000000000000002,0.9999999999999998,200
6144,0,user_behavior,1.0,7.691850745534256e-17,1.0000000000000002,0.9999999999999998,200
6144,1,security,1.0122257586241015,0.009248640304721572,1.0351626140348102,0.9928314078884639,200
6144,1,decision_history,1.0217031602675881,0.020686681562024026,1.1144467744619697,0.9753296132888843,200
6144,1,threat_intel,1.0667463795284753,0.04984642741517965,1.2592650713498892,0.9444517275713721,200
6144,1,network_flow,1.1938192083424006,0.08669083317700174,1.5243023407851677,0.9447813407057672,200
6144,1,asset_inventory,1.3763198807443544,0.1047649452955413,1.6369647031384358,1.0048581912663022,200
6144,1,user_behavior,1.3757099733887859,0.11471964062375657,1.7757610047964525,1.0672851581773974,200
6144,2,security,3.2374592079027513,0.14150582260596248,3.640829805991257,2.9470404023072905,200
6144,2,decision_history,7.224563470476053,0.1441502707580232,7.678143686909773,6.8720704796161876,200
6144,2,threat_intel,13.985275004713172,0.16165845343729424,14.630550504316794,13.591421294472969,200
6144,2,network_flow,23.507956620490877,0.1726106100909206,24.199201810577943,23.082623352108353,200
6144,2,asset_inventory,33.08671490088269,0.15289038603448535,33.579566465364756,32.61229973762892,200
6144,2,user_behavior,33.113725935912235,0.18491246202088357,33.767127178657326,32.66105804108669,200
6144,3,security,114.6359322521359,0.15446924251751398,115.07868531798307,114.32683252366304,200
6144,3,decision_history,278.56041299621893,0.14902940866741776,279.06967567481877,278.20728170634715,200
6144,3,threat_intel,560.1164857160034,0.1658558182084207,560.7941836909791,559.7169925940142,200
6144,3,network_flow,960.0201087527676,0.17667059274651198,960.7436989854967,959.5844350651854,200
6144,3,asset_inventory,1360.3198324331288,0.15460272650109433,1360.806236900678,1359.8397249960415,200
6144,3,user_behavior,1360.1354658830105,0.1859654984947586,1360.8080434596043,1359.6798993484106,200
6144,4,security,4636.673078500843,0.15487590021234668,4637.121275004668,4636.366266492242,200
6144,4,decision_history,11177.323235665857,0.1492027386941371,11177.828854270214,11176.970753430167,200
6144,4,threat_intel,22331.167944332996,0.1659505711809769,22331.847447520482,22330.76815396447,200
6144,4,network_flow,38098.4755475171,0.17685465597370364,38099.199136151634,38098.04070819127,200
6144,4,asset_inventory,53866.07191142452,0.154623413658842,53866.562899834076,53865.59232729067,200
6144,4,user_behavior,53865.891150913034,0.1863800247079569,53866.562899834076,53865.43536113236,200
6144,5,security,183978.5841523289,0.15493414373248102,183979.03204772685,183978.27671469655,200
6144,5,decision_history,444298.5633442126,0.14918939540965093,444299.0701505949,444298.2108196428,200
6144,5,threat_intel,888787.7049116422,0.16595248615571837,888788.3844524898,888787.305116833,200
6144,5,network_flow,1517446.2860807169,0.17683328827990996,1517447.0098711692,1517445.8510626287,200
6144,5,asset_inventory,2146105.1643915707,0.15462333562856048,2146105.654582138,2146104.6847031885,200
6144,5,user_behavior,2146104.982533197,0.18629905282530548,2146105.654582138,2146104.526807826,200
