condition,volume,q_bar,margin,seed,alarm_fired,alarm_index,t_damage,lead_time,miss,baseline_q,k_used
silent_quality,200,0.75,0.03,7700005,True,128,,,,0.8292,0.7992
silent_quality,200,0.75,0.03,7700006,True,412,591,179,False,0.8444,0.8144
silent_quality,200,0.75,0.03,7700007,True,101,927,826,False,0.8960,0.8660
silent_quality,200,0.75,0.03,7700008,True,128,523,395,False,0.8259,0.7959
silent_quality,200,0.75,0.03,7700009,True,749,662,-87,True,0.6982,0.6682
silent_quality,200,0.75,0.03,7700010,True,782,798,16,False,0.7437,0.7137
silent_quality,200,0.75,0.03,7700011,True,428,544,116,False,0.7870,0.7570
silent_quality,200,0.75,0.03,7700012,True,111,549,438,False,0.8674,0.8374
silent_quality,200,0.75,0.03,7700013,True,151,895,744,False,0.8184,0.7884
silent_quality,200,0.75,0.03,7700014,True,899,521,-378,True,0.6990,0.6690
silent_quality,200,0.75,0.03,7700015,True,676,661,-15,True,0.7187,0.6887
silent_quality,200,0.75,0.03,7700016,True,571,567,-4,True,0.7685,0.7385
silent_quality,200,0.75,0.03,7700017,True,175,678,503,False,0.8495,0.8195
silent_quality,200,0.75,0.03,7700018,True,633,555,-78,True,0.7241,0.6941
silent_quality,200,0.75,0.03,7700019,True,585,592,7,False,0.7485,0.7185
silent_quality,200,0.75,0.03,7700020,True,596,580,-16,True,0.7911,0.7611
silent_quality,200,0.75,0.03,7700021,True,541,519,-22,True,0.7591,0.7291
silent_quality,200,0.75,0.03,7700022,True,689,692,3,False,0.7387,0.7087
silent_quality,200,0.75,0.03,7700023,True,253,,,,0.8614,0.8314
silent_quality,200,0.75,0.03,7700024,True,1035,547,-488,True,0.6961,0.6661
silent_quality,200,0.75,0.03,7700025,True,90,892,802,False,0.9432,0.9132
silent_quality,200,0.75,0.03,7700026,True,752,740,-12,True,0.6777,0.6477
silent_quality,200,0.75,0.03,7700027,True,638,567,-71,True,0.6667,0.6367
silent_quality,200,0.75,0.03,7700028,True,576,529,-47,True,0.7403,0.7103
silent_quality,200,0.75,0.03,7700029,True,1303,624,-679,True,0.6947,0.6647
silent_quality,200,0.75,0.05,7700000,True,207,659,452,False,0.8030,0.7530
silent_quality,200,0.75,0.05,7700001,True,192,1049,857,False,0.8469,0.7969
silent_quality,200,0.75,0.05,7700002,False,,963,,True,0.6347,0.5847
silent_quality,200,0.75,0.05,7700003,True,1751,1735,-16,True,0.6687,0.6187
silent_quality,200,0.75,0.05,7700004,True,515,533,18,False,0.8106,0.7606
silent_quality,200,0.75,0.05,7700005,True,129,,,,0.8292,0.7792
silent_quality,200,0.75,0.05,7700006,True,441,591,150,False,0.8444,0.7944
silent_quality,200,0.75,0.05,7700007,True,106,927,821,False,0.8960,0.8460
silent_quality,200,0.75,0.05,7700008,True,320,523,203,False,0.8259,0.7759
silent_quality,200,0.75,0.05,7700009,False,,662,,True,0.6982,0.6482
silent_quality,200,0.75,0.05,7700010,True,787,798,11,False,0.7437,0.6937
silent_quality,200,0.75,0.05,7700011,True,455,544,89,False,0.7870,0.7370
silent_quality,200,0.75,0.05,7700012,True,129,549,420,False,0.8674,0.8174
silent_quality,200,0.75,0.05,7700013,True,172,895,723,False,0.8184,0.7684
silent_quality,200,0.75,0.05,7700014,True,904,521,-383,True,0.6990,0.6490
silent_quality,200,0.75,0.05,7700015,True,682,661,-21,True,0.7187,0.6687
silent_quality,200,0.75,0.05,7700016,True,630,567,-63,True,0.7685,0.7185
silent_quality,200,0.75,0.05,7700017,True,187,678,491,False,0.8495,0.7995
silent_quality,200,0.75,0.05,7700018,True,639,555,-84,True,0.7241,0.6741
silent_quality,200,0.75,0.05,7700019,True,591,592,1,False,0.7485,0.6985
silent_quality,200,0.75,0.05,7700020,True,600,580,-20,True,0.7911,0.7411
silent_quality,200,0.75,0.05,7700021,True,548,519,-29,True,0.7591,0.7091
silent_quality,200,0.75,0.05,7700022,True,698,692,-6,True,0.7387,0.6887
silent_quality,200,0.75,0.05,7700023,True,282,,,,0.8614,0.8114
silent_quality,200,0.75,0.05,7700024,True,1494,547,-947,True,0.6961,0.6461
silent_quality,200,0.75,0.05,7700025,True,95,892,797,False,0.9432,0.8932
silent_quality,200,0.75,0.05,7700026,True,764,740,-24,True,0.6777,0.6277
silent_quality,200,0.75,0.05,7700027,False,,567,,True,0.6667,0.6167
silent_quality,200,0.75,0.05,7700028,True,601,529,-72,True,0.7403,0.6903
silent_quality,200,0.75,0.05,7700029,False,,624,,True,0.6947,0.6447
silent_quality,200,0.75,0.08,7700000,True,659,659,0,True,0.8030,0.7230
silent_quality,200,0.75,0.08,7700001,True,259,1049,790,False,0.8469,0.7669
silent_quality,200,0.75,0.08,7700002,False,,963,,True,0.6347,0.5547
silent_quality,200,0.75,0.08,7700003,False,,1735,,True,0.6687,0.5887
silent_quality,200,0.75,0.08,7700004,True,532,533,1,False,0.8106,0.7306
silent_quality,200,0.75,0.08,7700005,True,132,,,,0.8292,0.7492
silent_quality,200,0.75,0.08,7700006,True,466,591,125,False,0.8444,0.7644
silent_quality,200,0.75,0.08,7700007,True,125,927,802,False,0.8960,0.8160
silent_quality,200,0.75,0.08,7700008,True,336,523,187,False,0.8259,0.7459
silent_quality,200,0.75,0.08,7700009,False,,662,,True,0.6982,0.6182
silent_quality,200,0.75,0.08,7700010,True,792,798,6,False,0.7437,0.6637
silent_quality,200,0.75,0.08,7700011,True,552,544,-8,True,0.7870,0.7070
silent_quality,200,0.75,0.08,7700012,True,417,549,132,False,0.8674,0.7874
silent_quality,200,0.75,0.08,7700013,True,556,895,339,False,0.8184,0.7384
silent_quality,200,0.75,0.08,7700014,False,,521,,True,0.6990,0.6190
silent_quality,200,0.75,0.08,7700015,True,1219,661,-558,True,0.7187,0.6387
silent_quality,200,0.75,0.08,7700016,True,930,567,-363,True,0.7685,0.6885
silent_quality,200,0.75,0.08,7700017,True,272,678,406,False,0.8495,0.7695
silent_quality,200,0.75,0.08,7700018,True,644,555,-89,True,0.7241,0.6441
silent_quality,200,0.75,0.08,7700019,True,604,592,-12,True,0.7485,0.6685
silent_quality,200,0.75,0.08,7700020,True,614,580,-34,True,0.7911,0.7111
silent_quality,200,0.75,0.08,7700021,True,556,519,-37,True,0.7591,0.6791
silent_quality,200,0.75,0.08,7700022,True,884,692,-192,True,0.7387,0.6587
silent_quality,200,0.75,0.08,7700023,True,303,,,,0.8614,0.7814
silent_quality,200,0.75,0.08,7700024,False,,547,,True,0.6961,0.6161
silent_quality,200,0.75,0.08,7700025,True,158,892,734,False,0.9432,0.8632
silent_quality,200,0.75,0.08,7700026,False,,740,,True,0.6777,0.5977
silent_quality,200,0.75,0.08,7700027,False,,567,,True,0.6667,0.5867
silent_quality,200,0.75,0.08,7700028,False,,529,,True,0.7403,0.6603
silent_quality,200,0.75,0.08,7700029,False,,624,,True,0.6947,0.6147
silent_quality,200,0.75,0.1,7700000,True,1124,659,-465,True,0.8030,0.7030
silent_quality,200,0.75,0.1,7700001,True,372,1049,677,False,0.8469,0.7469
silent_quality,200,0.75,0.1,7700002,False,,963,,True,0.6347,0.5347
silent_quality,200,0.75,0.1,7700003,False,,1735,,True,0.6687,0.5687
silent_quality,200,0.75,0.1,7700004,True,537,533,-4,True,0.8106,0.7106
silent_quality,200,0.75,0.1,7700005,True,136,,,,0.8292,0.7292
silent_quality,200,0.75,0.1,7700006,True,479,591,112,False,0.8444,0.7444
silent_quality,200,0.75,0.1,7700007,True,131,927,796,False,0.8960,0.7960
silent_quality,200,0.75,0.1,7700008,True,541,523,-18,True,0.8259,0.7259
silent_quality,200,0.75,0.1,7700009,False,,662,,True,0.6982,0.5982
silent_quality,200,0.75,0.1,7700010,True,799,798,-1,True,0.7437,0.6437
silent_quality,200,0.75,0.1,7700011,True,578,544,-34,True,0.7870,0.6870
silent_quality,200,0.75,0.1,7700012,True,427,549,122,False,0.8674,0.7674
silent_quality,200,0.75,0.1,7700013,True,577,895,318,False,0.8184,0.7184
silent_quality,200,0.75,0.1,7700014,False,,521,,True,0.6990,0.5990
silent_quality,200,0.75,0.1,7700015,True,1230,661,-569,True,0.7187,0.6187
silent_quality,200,0.75,0.1,7700016,True,938,567,-371,True,0.7685,0.6685
silent_quality,200,0.75,0.1,7700017,True,285,678,393,False,0.8495,0.7495
silent_quality,200,0.75,0.1,7700018,True,647,555,-92,True,0.7241,0.6241
silent_quality,200,0.75,0.1,7700019,True,717,592,-125,True,0.7485,0.6485
silent_quality,200,0.75,0.1,7700020,True,621,580,-41,True,0.7911,0.6911
silent_quality,200,0.75,0.1,7700021,True,796,519,-277,True,0.7591,0.6591
silent_quality,200,0.75,0.1,7700022,False,,692,,True,0.7387,0.6387
silent_quality,200,0.75,0.1,7700023,True,397,,,,0.8614,0.7614
silent_quality,200,0.75,0.1,7700024,False,,547,,True,0.6961,0.5961
silent_quality,200,0.75,0.1,7700025,True,174,892,718,False,0.9432,0.8432
silent_quality,200,0.75,0.1,7700026,False,,740,,True,0.6777,0.5777
silent_quality,200,0.75,0.1,7700027,False,,567,,True,0.6667,0.5667
silent_quality,200,0.75,0.1,7700028,False,,529,,True,0.7403,0.6403
silent_quality,200,0.75,0.1,7700029,False,,624,,True,0.6947,0.5947
silent_quality,200,0.85,0.02,8700000,True,182,524,342,False,0.8971,0.8771
silent_quality,200,0.85,0.02,8700001,True,522,874,352,False,0.8515,0.8315
silent_quality,200,0.85,0.02,8700002,True,634,,,,0.7882,0.7682
silent_quality,200,0.85,0.02,8700003,False,,857,,True,0.7458,0.7258
silent_quality,200,0.85,0.02,8700004,True,174,599,425,False,0.8916,0.8716
silent_quality,200,0.85,0.02,8700005,True,557,546,-11,True,0.8588,0.8388
silent_quality,200,0.85,0.02,8700006,True,584,581,-3,True,0.8138,0.7938
silent_quality,200,0.85,0.02,8700007,True,588,571,-17,True,0.8319,0.8119
silent_quality,200,0.85,0.02,8700008,True,542,560,18,False,0.8134,0.7934
silent_quality,200,0.85,0.02,8700009,True,191,634,443,False,0.8934,0.8734
silent_quality,200,0.85,0.02,8700010,True,509,521,12,False,0.8450,0.8250
silent_quality,200,0.85,0.02,8700011,True,123,553,430,False,0.9260,0.9060
silent_quality,200,0.85,0.02,8700012,True,246,1150,904,False,0.8295,0.8095
silent_quality,200,0.85,0.02,8700013,True,768,752,-16,True,0.7936,0.7736
silent_quality,200,0.85,0.02,8700014,True,157,566,409,False,0.9436,0.9236
silent_quality,200,0.85,0.02,8700015,True,112,523,411,False,0.9025,0.8825
silent_quality,200,0.85,0.02,8700016,True,128,806,678,False,0.9198,0.8998
silent_quality,200,0.85,0.02,8700017,True,323,591,268,False,0.8760,0.8560
silent_quality,200,0.85,0.02,8700018,True,960,589,-371,True,0.7576,0.7376
silent_quality,200,0.85,0.02,8700019,True,621,617,-4,True,0.7709,0.7509
silent_quality,200,0.85,0.02,8700020,True,403,569,166,False,0.8833,0.8633
silent_quality,200,0.85,0.02,8700021,True,134,530,396,False,0.9041,0.8841
silent_quality,200,0.85,0.02,8700022,True,119,531,412,False,0.9298,0.9098
silent_quality,200,0.85,0.02,8700023,True,537,529,-8,True,0.8439,0.8239
silent_quality,200,0.85,0.02,8700024,True,544,776,232,False,0.8410,0.8210
silent_quality,200,0.85,0.02,8700025,False,,597,,True,0.6402,0.6202
silent_quality,200,0.85,0.02,8700026,True,274,676,402,False,0.8674,0.8474
silent_quality,200,0.85,0.02,8700027,True,127,544,417,False,0.9520,0.9320
silent_quality,200,0.85,0.02,8700028,True,674,685,11,False,0.8204,0.8004
silent_quality,200,0.85,0.02,8700029,True,111,567,456,False,0.9821,0.9621
silent_quality,200,0.85,0.03,8700000,True,189,524,335,False,0.8971,0.8671
silent_quality,200,0.85,0.03,8700001,True,529,874,345,False,0.8515,0.8215
silent_quality,200,0.85,0.03,8700002,True,1252,,,,0.7882,0.7582
silent_quality,200,0.85,0.03,8700003,False,,857,,True,0.7458,0.7158
silent_quality,200,0.85,0.03,8700004,True,180,599,419,False,0.8916,0.8616
silent_quality,200,0.85,0.03,8700005,True,558,546,-12,True,0.8588,0.8288
silent_quality,200,0.85,0.03,8700006,True,585,581,-4,True,0.8138,0.7838
silent_quality,200,0.85,0.03,8700007,True,592,571,-21,True,0.8319,0.8019
silent_quality,200,0.85,0.03,8700008,True,545,560,15,False,0.8134,0.7834
silent_quality,200,0.85,0.03,8700009,True,207,634,427,False,0.8934,0.8634
silent_quality,200,0.85,0.03,8700010,True,517,521,4,False,0.8450,0.8150
silent_quality,200,0.85,0.03,8700011,True,126,553,427,False,0.9260,0.8960
silent_quality,200,0.85,0.03,8700012,True,691,1150,459,False,0.8295,0.7995
silent_quality,200,0.85,0.03,8700013,True,773,752,-21,True,0.7936,0.7636
silent_quality,200,0.85,0.03,8700014,True,160,566,406,False,0.9436,0.9136
silent_quality,200,0.85,0.03,8700015,True,113,523,410,False,0.9025,0.8725
silent_quality,200,0.85,0.03,8700016,True,130,806,676,False,0.9198,0.8898
silent_quality,200,0.85,0.03,8700017,True,334,591,257,False,0.8760,0.8460
silent_quality,200,0.85,0.03,8700018,False,,589,,True,0.7576,0.7276
silent_quality,200,0.85,0.03,8700019,True,622,617,-5,True,0.7709,0.7409
silent_quality,200,0.85,0.03,8700020,True,415,569,154,False,0.8833,0.8533
silent_quality,200,0.85,0.03,8700021,True,214,530,316,False,0.9041,0.8741
silent_quality,200,0.85,0.03,8700022,True,125,531,406,False,0.9298,0.8998
silent_quality,200,0.85,0.03,8700023,True,537,529,-8,True,0.8439,0.8139
silent_quality,200,0.85,0.03,8700024,True,553,776,223,False,0.8410,0.8110
silent_quality,200,0.85,0.03,8700025,False,,597,,True,0.6402,0.6102
silent_quality,200,0.85,0.03,8700026,True,276,676,400,False,0.8674,0.8374
silent_quality,200,0.85,0.03,8700027,True,132,544,412,False,0.9520,0.9220
silent_quality,200,0.85,0.03,8700028,True,688,685,-3,True,0.8204,0.7904
silent_quality,200,0.85,0.03,8700029,True,112,567,455,False,0.9821,0.9521
silent_quality,200,0.85,0.05,8700000,True,244,524,280,False,0.8971,0.8471
silent_quality,200,0.85,0.05,8700001,True,541,874,333,False,0.8515,0.8015
silent_quality,200,0.85,0.05,8700002,False,,,,,0.7882,0.7382
silent_quality,200,0.85,0.05,8700003,False,,857,,True,0.7458,0.6958
silent_quality,200,0.85,0.05,8700004,True,444,599,155,False,0.8916,0.8416
silent_quality,200,0.85,0.05,8700005,True,562,546,-16,True,0.8588,0.8088
silent_quality,200,0.85,0.05,8700006,True,588,581,-7,True,0.8138,0.7638
silent_quality,200,0.85,0.05,8700007,True,687,571,-116,True,0.8319,0.7819
silent_quality,200,0.85,0.05,8700008,True,554,560,6,False,0.8134,0.7634
silent_quality,200,0.85,0.05,8700009,True,368,634,266,False,0.8934,0.8434
silent_quality,200,0.85,0.05,8700010,True,536,521,-15,True,0.8450,0.7950
silent_quality,200,0.85,0.05,8700011,True,134,553,419,False,0.9260,0.8760
silent_quality,200,0.85,0.05,8700012,True,1039,1150,111,False,0.8295,0.7795
silent_quality,200,0.85,0.05,8700013,True,1482,752,-730,True,0.7936,0.7436
silent_quality,200,0.85,0.05,8700014,True,166,566,400,False,0.9436,0.8936
silent_quality,200,0.85,0.05,8700015,True,120,523,403,False,0.9025,0.8525
silent_quality,200,0.85,0.05,8700016,True,188,806,618,False,0.9198,0.8698
silent_quality,200,0.85,0.05,8700017,True,524,591,67,False,0.8760,0.8260
silent_quality,200,0.85,0.05,8700018,False,,589,,True,0.7576,0.7076
silent_quality,200,0.85,0.05,8700019,True,624,617,-7,True,0.7709,0.7209
silent_quality,200,0.85,0.05,8700020,True,663,569,-94,True,0.8833,0.8333
silent_quality,200,0.85,0.05,8700021,True,237,530,293,False,0.9041,0.8541
silent_quality,200,0.85,0.05,8700022,True,142,531,389,False,0.9298,0.8798
silent_quality,200,0.85,0.05,8700023,True,539,529,-10,True,0.8439,0.7939
silent_quality,200,0.85,0.05,8700024,True,612,776,164,False,0.8410,0.7910
silent_quality,200,0.85,0.05,8700025,False,,597,,True,0.6402,0.5902
silent_quality,200,0.85,0.05,8700026,True,280,676,396,False,0.8674,0.8174
silent_quality,200,0.85,0.05,8700027,True,146,544,398,False,0.9520,0.9020
silent_quality,200,0.85,0.05,8700028,True,1365,685,-680,True,0.8204,0.7704
silent_quality,200,0.85,0.05,8700029,True,117,567,450,False,0.9821,0.9321
silent_quality,200,0.85,0.08,8700000,True,542,524,-18,True,0.8971,0.8171
silent_quality,200,0.85,0.08,8700001,True,575,874,299,False,0.8515,0.7715
silent_quality,200,0.85,0.08,8700002,False,,,,,0.7882,0.7082
silent_quality,200,0.85,0.08,8700003,False,,857,,True,0.7458,0.6658
silent_quality,200,0.85,0.08,8700004,True,843,599,-244,True,0.8916,0.8116
silent_quality,200,0.85,0.08,8700005,True,571,546,-25,True,0.8588,0.7788
silent_quality,200,0.85,0.08,8700006,True,1462,581,-881,True,0.8138,0.7338
silent_quality,200,0.85,0.08,8700007,True,969,571,-398,True,0.8319,0.7519
silent_quality,200,0.85,0.08,8700008,True,581,560,-21,True,0.8134,0.7334
silent_quality,200,0.85,0.08,8700009,True,555,634,79,False,0.8934,0.8134
silent_quality,200,0.85,0.08,8700010,True,621,521,-100,True,0.8450,0.7650
silent_quality,200,0.85,0.08,8700011,True,140,553,413,False,0.9260,0.8460
silent_quality,200,0.85,0.08,8700012,True,1078,1150,72,False,0.8295,0.7495
silent_quality,200,0.85,0.08,8700013,False,,752,,True,0.7936,0.7136
silent_quality,200,0.85,0.08,8700014,True,188,566,378,False,0.9436,0.8636
silent_quality,200,0.85,0.08,8700015,True,528,523,-5,True,0.9025,0.8225
silent_quality,200,0.85,0.08,8700016,True,373,806,433,False,0.9198,0.8398
silent_quality,200,0.85,0.08,8700017,True,789,591,-198,True,0.8760,0.7960
silent_quality,200,0.85,0.08,8700018,False,,589,,True,0.7576,0.6776
silent_quality,200,0.85,0.08,8700019,True,633,617,-16,True,0.7709,0.6909
silent_quality,200,0.85,0.08,8700020,True,697,569,-128,True,0.8833,0.8033
silent_quality,200,0.85,0.08,8700021,True,591,530,-61,True,0.9041,0.8241
silent_quality,200,0.85,0.08,8700022,True,220,531,311,False,0.9298,0.8498
silent_quality,200,0.85,0.08,8700023,True,544,529,-15,True,0.8439,0.7639
silent_quality,200,0.85,0.08,8700024,True,784,776,-8,True,0.8410,0.7610
silent_quality,200,0.85,0.08,8700025,False,,597,,True,0.6402,0.5602
silent_quality,200,0.85,0.08,8700026,True,704,676,-28,True,0.8674,0.7874
silent_quality,200,0.85,0.08,8700027,True,161,544,383,False,0.9520,0.8720
silent_quality,200,0.85,0.08,8700028,False,,685,,True,0.8204,0.7404
silent_quality,200,0.85,0.08,8700029,True,151,567,416,False,0.9821,0.9021
silent_quality,200,0.85,0.1,8700000,True,653,524,-129,True,0.8971,0.7971
silent_quality,200,0.85,0.1,8700001,True,875,874,-1,True,0.8515,0.7515
silent_quality,200,0.85,0.1,8700002,False,,,,,0.7882,0.6882
silent_quality,200,0.85,0.1,8700003,False,,857,,True,0.7458,0.6458
silent_quality,200,0.85,0.1,8700004,True,867,599,-268,True,0.8916,0.7916
silent_quality,200,0.85,0.1,8700005,True,618,546,-72,True,0.8588,0.7588
silent_quality,200,0.85,0.1,8700006,False,,581,,True,0.8138,0.7138
silent_quality,200,0.85,0.1,8700007,True,988,571,-417,True,0.8319,0.7319
silent_quality,200,0.85,0.1,8700008,True,613,560,-53,True,0.8134,0.7134
silent_quality,200,0.85,0.1,8700009,True,673,634,-39,True,0.8934,0.7934
silent_quality,200,0.85,0.1,8700010,True,727,521,-206,True,0.8450,0.7450
silent_quality,200,0.85,0.1,8700011,True,143,553,410,False,0.9260,0.8260
silent_quality,200,0.85,0.1,8700012,True,1145,1150,5,False,0.8295,0.7295
silent_quality,200,0.85,0.1,8700013,False,,752,,True,0.7936,0.6936
silent_quality,200,0.85,0.1,8700014,True,197,566,369,False,0.9436,0.8436
silent_quality,200,0.85,0.1,8700015,True,586,523,-63,True,0.9025,0.8025
silent_quality,200,0.85,0.1,8700016,True,405,806,401,False,0.9198,0.8198
silent_quality,200,0.85,0.1,8700017,True,796,591,-205,True,0.8760,0.7760
silent_quality,200,0.85,0.1,8700018,False,,589,,True,0.7576,0.6576
silent_quality,200,0.85,0.1,8700019,False,,617,,True,0.7709,0.6709
silent_quality,200,0.85,0.1,8700020,True,702,569,-133,True,0.8833,0.7833
silent_quality,200,0.85,0.1,8700021,True,713,530,-183,True,0.9041,0.8041
silent_quality,200,0.85,0.1,8700022,True,244,531,287,False,0.9298,0.8298
silent_quality,200,0.85,0.1,8700023,True,547,529,-18,True,0.8439,0.7439
silent_quality,200,0.85,0.1,8700024,True,1444,776,-668,True,0.8410,0.7410
silent_quality,200,0.85,0.1,8700025,False,,597,,True,0.6402,0.5402
silent_quality,200,0.85,0.1,8700026,True,766,676,-90,True,0.8674,0.7674
silent_quality,200,0.85,0.1,8700027,True,560,544,-16,True,0.9520,0.8520
silent_quality,200,0.85,0.1,8700028,False,,685,,True,0.8204,0.7204
silent_quality,200,0.85,0.1,8700029,True,180,567,387,False,0.9821,0.8821
control,50,0.6,0.02,6050000,False,,,,,0.6016,0.5816
control,50,0.6,0.02,6050001,False,,,,,0.4629,0.4429
control,50,0.6,0.02,6050002,False,,,,,0.6167,0.5967
control,50,0.6,0.02,6050003,True,79,,,,0.7276,0.7076
control,50,0.6,0.02,6050004,True,305,,,,0.6426,0.6226
control,50,0.6,0.02,6050005,True,82,,,,0.8262,0.8062
control,50,0.6,0.02,6050006,False,,,,,0.5716,0.5516
control,50,0.6,0.02,6050007,False,,,,,0.5735,0.5535
control,50,0.6,0.02,6050008,True,254,,,,0.6944,0.6744
control,50,0.6,0.02,6050009,False,,,,,0.6788,0.6588
control,50,0.6,0.02,6050010,True,89,,,,0.7048,0.6848
control,50,0.6,0.02,6050011,True,143,,,,0.6626,0.6426
control,50,0.6,0.02,6050012,True,100,,,,0.7021,0.6821
control,50,0.6,0.02,6050013,True,97,,,,0.7895,0.7695
control,50,0.6,0.02,6050014,False,,,,,0.6080,0.5880
control,50,0.6,0.02,6050015,True,444,,,,0.6324,0.6124
control,50,0.6,0.02,6050016,True,138,,,,0.7559,0.7359
control,50,0.6,0.02,6050017,True,111,,,,0.6978,0.6778
control,50,0.6,0.02,6050018,True,82,,,,0.9287,0.9087
control,50,0.6,0.02,6050019,True,129,,,,0.7225,0.7025
