condition,eta,eta_neg,noise_rate,seed,checkpoint,cumulative_gt_acc,gt_acc_credential,gt_acc_threat,gt_acc_lateral,gt_acc_exfil,gt_acc_insider,mean_profile_drift,mean_profile_separation
profile_cold,0.01,0.01,0.0,456,400,0.7325,0.84,0.7272727272727273,0.7142857142857143,0.7051282051282052,0.6829268292682927,0.08212477740507303,0.14339962834221137
profile_cold,0.01,0.01,0.0,456,700,0.7871428571428571,0.8712121212121212,0.7261146496815286,0.7686567164179104,0.7835820895522388,0.7972027972027972,0.14021370653982587,0.23441172544281877
profile_cold,0.01,0.01,0.0,456,1000,0.814,0.8823529411764706,0.7391304347826086,0.7681159420289855,0.8432432432432433,0.8457943925233645,0.19109705946617464,0.31463973502321096
profile_cold,0.01,0.01,0.0,789,50,0.5,0.75,0.4444444444444444,0.16666666666666666,0.3333333333333333,0.5,0.01315690279812673,0.028696355970257163
profile_cold,0.01,0.01,0.0,789,100,0.61,0.8214285714285714,0.65,0.16666666666666666,0.5652173913043478,0.5882352941176471,0.02577426436517763,0.04594758519593377
profile_cold,0.01,0.01,0.0,789,200,0.69,0.8461538461538461,0.6976744186046512,0.45161290322580644,0.6486486486486487,0.7027027027027027,0.04492879621967239,0.07855387095128855
profile_cold,0.01,0.01,0.0,789,400,0.775,0.8681318681318682,0.8470588235294118,0.5555555555555556,0.7792207792207793,0.7866666666666666,0.08966647411971015,0.15068449141242682
profile_cold,0.01,0.01,0.0,789,700,0.8328571428571429,0.8986486486486487,0.8940397350993378,0.6589147286821705,0.8208955223880597,0.8695652173913043,0.15859053824368324,0.2569774734554697
profile_cold,0.01,0.01,0.0,789,1000,0.864,0.9271844660194175,0.9194915254237288,0.6868131868131868,0.8603351955307262,0.8984771573604061,0.2144917022785978,0.34156885665618597
profile_cold,0.01,0.01,0.0,1024,50,0.4,0.2222222222222222,0.4,0.5555555555555556,0.375,0.4444444444444444,0.012232027192131192,0.021998913774614635
profile_cold,0.01,0.01,0.0,1024,100,0.59,0.5555555555555556,0.56,0.6,0.6,0.6363636363636364,0.023658673542866267,0.04135906632662538
profile_cold,0.01,0.01,0.0,1024,200,0.75,0.7906976744186046,0.717948717948718,0.7857142857142857,0.6857142857142857,0.7560975609756098,0.05079197807876653,0.08673322258265376
profile_cold,0.01,0.01,0.0,1024,400,0.7825,0.8055555555555556,0.7777777777777778,0.8131868131868132,0.7564102564102564,0.7564102564102564,0.093570561312486,0.15768013021533683
profile_cold,0.01,0.01,0.0,1024,700,0.8228571428571428,0.8709677419354839,0.8201438848920863,0.7988165680473372,0.7941176470588235,0.8409090909090909,0.15599780282222478,0.258331031769685
profile_cold,0.01,0.01,0.0,1024,1000,0.839,0.8901098901098901,0.8341232227488151,0.8081632653061225,0.8201058201058201,0.8554913294797688,0.2045597913817807,0.3353288578175879
profile_cold,0.01,0.01,0.0,2048,50,0.6,0.6666666666666666,0.45454545454545453,0.7142857142857143,0.5454545454545454,0.6666666666666666,0.01268550974856666,0.031728355242399385
profile_cold,0.01,0.01,0.0,2048,100,0.59,0.45454545454545453,0.5217391304347826,0.5294117647058824,0.7,0.6551724137931034,0.022344642177572864,0.044183091280138094
profile_cold,0.01,0.01,0.0,2048,200,0.67,0.6756756756756757,0.5714285714285714,0.5294117647058824,0.7906976744186046,0.7254901960784313,0.04396762390056743,0.08016653432186223
profile_cold,0.01,0.01,0.0,2048,400,0.7575,0.8051948051948052,0.6363636363636364,0.6944444444444444,0.8314606741573034,0.8,0.08911144292420449,0.1547990064106394
profile_cold,0.01,0.01,0.0,2048,700,0.8,0.8666666666666667,0.7045454545454546,0.7062937062937062,0.8657718120805369,0.851063829787234,0.14711040665760708,0.24823874627460915
profile_cold,0.01,0.01,0.0,2048,1000,0.825,0.8854166666666666,0.7461928934010152,0.7085427135678392,0.8952380952380953,0.8861386138613861,0.19974393360674506,0.3258501129612027
profile_cold,0.01,0.01,0.0,3072,50,0.34,0.5,0.0,0.3333333333333333,0.0,0.6,0.01345240273958179,0.022821897578700463
profile_cold,0.01,0.01,0.0,3072,100,0.51,0.75,0.29411764705882354,0.5238095238095238,0.35294117647058826,0.56,0.02274205683014876,0.037602686890820435
profile_cold,0.01,0.01,0.0,3072,200,0.66,0.825,0.5263157894736842,0.6486486486486487,0.5806451612903226,0.6851851851851852,0.04255916888553442,0.07314264848619477
profile_cold,0.01,0.01,0.0,3072,400,0.7675,0.8857142857142857,0.7088607594936709,0.7088607594936709,0.7183098591549296,0.8118811881188119,0.08685583180859721,0.14466604994257726
profile_cold,0.01,0.01,0.0,3072,700,0.8385714285714285,0.9212598425196851,0.8251748251748252,0.7941176470588235,0.7984496124031008,0.8545454545454545,0.15411419453246514,0.24815338367691214
profile_cold,0.01,0.01,0.0,3072,1000,0.86,0.9166666666666666,0.855072463768116,0.7868020304568528,0.8571428571428571,0.8828828828828829,0.2060495073385944,0.3281187702474314
profile_cold,0.01,0.01,0.0,4096,50,0.34,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.7,0.01117773641604464,0.024045297346146088
profile_cold,0.01,0.01,0.0,4096,100,0.45,0.17647058823529413,0.3333333333333333,0.4444444444444444,0.5,0.7727272727272727,0.019611463439711534,0.03360370336277773
profile_cold,0.01,0.01,0.0,4096,200,0.605,0.6097560975609756,0.4523809523809524,0.525,0.6410256410256411,0.8157894736842105,0.039742404692306374,0.06751527227874243
profile_cold,0.01,0.01,0.0,4096,400,0.7375,0.75,0.6288659793814433,0.6617647058823529,0.76,0.9,0.08489985684621588,0.14283811910486988
profile_cold,0.01,0.01,0.0,4096,700,0.8028571428571428,0.8148148148148148,0.7592592592592593,0.6870229007633588,0.8235294117647058,0.9338235294117647,0.14676982845970835,0.23818461676106217
profile_cold,0.01,0.01,0.0,4096,1000,0.835,0.8364485981308412,0.813953488372093,0.7032967032967034,0.8673469387755102,0.9481865284974094,0.198508018166422,0.31732776243018
profile_cold,0.01,0.01,0.0,5120,50,0.36,0.0,0.1111111111111111,0.4166666666666667,0.8181818181818182,0.42857142857142855,0.012233463606521187,0.022792223635287864
profile_cold,0.01,0.01,0.0,5120,100,0.47,0.3684210526315789,0.25,0.4782608695652174,0.7777777777777778,0.5625,0.0205988858039954,0.035732651621731205
profile_cold,0.01,0.01,0.0,5120,200,0.595,0.6153846153846154,0.2564102564102564,0.5833333333333334,0.8157894736842105,0.7222222222222222,0.041939657878920684,0.07151594577615566
profile_cold,0.01,0.01,0.0,5120,400,0.68,0.7619047619047619,0.475,0.5882352941176471,0.7534246575342466,0.8333333333333334,0.08207402145707485,0.14088713062693248
profile_cold,0.01,0.01,0.0,5120,700,0.7614285714285715,0.852112676056338,0.5083333333333333,0.6624203821656051,0.8540145985401459,0.9027777777777778,0.14177224684412895,0.24236795365339928
profile_cold,0.01,0.01,0.0,5120,1000,0.784,0.8557692307692307,0.5418994413407822,0.7050691244239631,0.8723404255319149,0.9230769230769231,0.18939076540103694,0.31785568701917033
profile_cold,0.01,0.01,0.0,6144,50,0.46,0.5714285714285714,0.5555555555555556,0.4444444444444444,0.35714285714285715,0.45454545454545453,0.01134814625620903,0.02542753874169862
profile_cold,0.01,0.01,0.0,6144,100,0.56,0.7142857142857143,0.5,0.6470588235294118,0.5217391304347826,0.42857142857142855,0.023036954642258682,0.043015184946590755
profile_cold,0.01,0.01,0.0,6144,200,0.66,0.8043478260869565,0.7272727272727273,0.5882352941176471,0.6046511627906976,0.5681818181818182,0.043884239830232145,0.07916545513495453
profile_cold,0.01,0.01,0.0,6144,400,0.7075,0.8235294117647058,0.8135593220338984,0.6081081081081081,0.6526315789473685,0.6666666666666666,0.08025917174154072,0.1409826357433139
profile_cold,0.01,0.01,0.0,6144,700,0.7771428571428571,0.8840579710144928,0.8559322033898306,0.696551724137931,0.7218543046357616,0.75,0.1407217546538549,0.23960841439693403
profile_cold,0.01,0.01,0.0,6144,1000,0.81,0.8990384615384616,0.8402366863905325,0.7368421052631579,0.7788461538461539,0.8009708737864077,0.19138022139782448,0.3188840459603929
profile_cold,0.01,0.05,0.0,42,50,0.42,0.5384615384615384,0.2727272727272727,0.125,0.14285714285714285,0.8181818181818182,0.038568566931302964,0.046510376504428255
profile_cold,0.01,0.05,0.0,42,100,0.54,0.7391304347826086,0.3333333333333333,0.35,0.29411764705882354,0.8,0.061788529293257156,0.062145299746610164
profile_cold,0.01,0.05,0.0,42,200,0.695,0.8478260869565217,0.5,0.5428571428571428,0.4838709677419355,0.9074074074074074,0.08589867537586886,0.10034799184101864
profile_cold,0.01,0.05,0.0,42,400,0.795,0.9148936170212766,0.7297297297297297,0.647887323943662,0.6764705882352942,0.9247311827956989,0.12317038922560386,0.16856463799689372
profile_cold,0.01,0.05,0.0,42,700,0.8571428571428571,0.9411764705882353,0.8214285714285714,0.762962962962963,0.8045112781954887,0.9424460431654677,0.16489899707751077,0.2601368297459254
profile_cold,0.01,0.05,0.0,42,1000,0.882,0.944954128440367,0.8586956521739131,0.7860696517412935,0.855,0.9593908629441624,0.21122543888966896,0.3352861017508071
profile_cold,0.01,0.05,0.0,123,50,0.56,0.8571428571428571,0.2727272727272727,0.4444444444444444,0.875,0.5333333333333333,0.0360299019954195,0.04496674047700677
profile_cold,0.01,0.05,0.0,123,100,0.66,0.9444444444444444,0.48,0.5882352941176471,0.8666666666666667,0.56,0.05120681219674113,0.06601475212012
profile_cold,0.01,0.05,0.0,123,200,0.705,0.9473684210526315,0.574468085106383,0.6666666666666666,0.6896551724137931,0.6818181818181818,0.08118965384285984,0.09572852367046768
profile_cold,0.01,0.05,0.0,123,400,0.81,0.9466666666666667,0.7283950617283951,0.7717391304347826,0.7936507936507936,0.8202247191011236,0.10650831989153411,0.16325900589760162
profile_cold,0.01,0.05,0.0,123,700,0.8628571428571429,0.9558823529411765,0.8071428571428572,0.8169934640522876,0.8832116788321168,0.8582089552238806,0.14818480910707268,0.24619752974561054
profile_cold,0.01,0.05,0.0,123,1000,0.885,0.9625668449197861,0.845771144278607,0.8317757009345794,0.9077669902912622,0.8854166666666666,0.19428541931850624,0.3242096706629221
profile_cold,0.01,0.05,0.0,456,50,0.48,0.5,0.7142857142857143,0.5,0.25,0.46153846153846156,0.034257955756294305,0.04366811232517122
profile_cold,0.01,0.05,0.0,456,100,0.59,0.6363636363636364,0.7894736842105263,0.5,0.5625,0.47619047619047616,0.05090084408947413,0.06232071112178602
profile_cold,0.01,0.05,0.0,456,200,0.72,0.7567567567567568,0.7435897435897436,0.6666666666666666,0.7368421052631579,0.7045454545454546,0.06559240064030039,0.09345093302017994
profile_cold,0.01,0.05,0.0,456,400,0.805,0.8533333333333334,0.7954545454545454,0.7532467532467533,0.8333333333333334,0.7926829268292683,0.09829381329687605,0.15448319128900992
profile_cold,0.01,0.05,0.0,456,700,0.86,0.8939393939393939,0.8343949044585988,0.8208955223880597,0.8880597014925373,0.8671328671328671,0.14623256060644438,0.23689076813775964
profile_cold,0.01,0.05,0.0,456,1000,0.883,0.9037433155080213,0.8599033816425121,0.8454106280193237,0.918918918918919,0.8925233644859814,0.19422837190281367,0.31461263888953667
profile_cold,0.01,0.05,0.0,789,50,0.54,0.625,0.5555555555555556,0.16666666666666666,0.4444444444444444,0.7,0.03590383899016962,0.04307794426756058
profile_cold,0.01,0.05,0.0,789,100,0.68,0.75,0.65,0.3333333333333333,0.7391304347826086,0.7647058823529411,0.0541426008769028,0.06324576444564538
profile_cold,0.01,0.05,0.0,789,200,0.745,0.7884615384615384,0.6976744186046512,0.5806451612903226,0.8378378378378378,0.7837837837837838,0.07533851495637697,0.09237039942288518
profile_cold,0.01,0.05,0.0,789,400,0.815,0.8571428571428571,0.8352941176470589,0.6388888888888888,0.8831168831168831,0.84,0.10716588604531682,0.15687561964500715
profile_cold,0.01,0.05,0.0,789,700,0.8685714285714285,0.8986486486486487,0.8807947019867549,0.7441860465116279,0.8955223880597015,0.9130434782608695,0.16081778099824692,0.254882720611727
profile_cold,0.01,0.05,0.0,789,1000,0.899,0.9271844660194175,0.9194915254237288,0.7747252747252747,0.9217877094972067,0.9390862944162437,0.21445359497842062,0.339784205180699
profile_cold,0.01,0.05,0.0,1024,50,0.42,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.375,0.3333333333333333,0.04498976744775232,0.048312267499785
profile_cold,0.01,0.05,0.0,1024,100,0.58,0.7777777777777778,0.6,0.4666666666666667,0.6,0.45454545454545453,0.06003796823829353,0.06908178668331694
profile_cold,0.01,0.05,0.0,1024,200,0.725,0.8837209302325582,0.6666666666666666,0.7142857142857143,0.7142857142857143,0.6341463414634146,0.07648412614980196,0.10466284985521118
profile_cold,0.01,0.05,0.0,1024,400,0.8,0.8611111111111112,0.7654320987654321,0.7912087912087912,0.8205128205128205,0.7692307692307693,0.10972020579547981,0.16542333478139593
profile_cold,0.01,0.05,0.0,1024,700,0.8571428571428571,0.9112903225806451,0.8489208633093526,0.8106508875739645,0.875,0.8560606060606061,0.1605081698174547,0.2599042565807443
profile_cold,0.01,0.05,0.0,1024,1000,0.877,0.9175824175824175,0.8720379146919431,0.8326530612244898,0.8994708994708994,0.8786127167630058,0.20497224344583506,0.32856482611909316
profile_cold,0.01,0.05,0.0,2048,50,0.52,0.0,0.36363636363636365,0.8571428571428571,0.45454545454545453,0.7333333333333333,0.03153720756112766,0.04056387449593875
profile_cold,0.01,0.05,0.0,2048,100,0.5,0.18181818181818182,0.34782608695652173,0.5294117647058824,0.7,0.5862068965517241,0.050840872413838646,0.05320985610925936
profile_cold,0.01,0.05,0.0,2048,200,0.675,0.6216216216216216,0.5142857142857142,0.6470588235294118,0.813953488372093,0.7254901960784313,0.06882951434992207,0.09246525050046396
profile_cold,0.01,0.05,0.0,2048,400,0.7725,0.7922077922077922,0.6103896103896104,0.7777777777777778,0.8539325842696629,0.8117647058823529,0.10687386001394612,0.1571498992124304
profile_cold,0.01,0.05,0.0,2048,700,0.8385714285714285,0.8666666666666667,0.7575757575757576,0.7902097902097902,0.912751677852349,0.8581560283687943,0.14835632377178143,0.24438616732050336
profile_cold,0.01,0.05,0.0,2048,1000,0.872,0.90625,0.8071065989847716,0.8241206030150754,0.9333333333333333,0.8861386138613861,0.19207136588390522,0.32069922676734275
profile_cold,0.01,0.05,0.0,3072,50,0.28,0.1,0.1111111111111111,0.4444444444444444,0.0,0.5333333333333333,0.048492198453718924,0.04754977135725233
profile_cold,0.01,0.05,0.0,3072,100,0.52,0.5,0.35294117647058826,0.5238095238095238,0.4117647058823529,0.72,0.060810941124727666,0.0626386751536592
profile_cold,0.01,0.05,0.0,3072,200,0.69,0.725,0.5,0.6486486486486487,0.6774193548387096,0.8333333333333334,0.07714052630978285,0.0976311109815965
profile_cold,0.01,0.05,0.0,3072,400,0.7975,0.8142857142857143,0.6708860759493671,0.7721518987341772,0.8028169014084507,0.900990099009901,0.11107647625452541,0.16238561708231253
profile_cold,0.01,0.05,0.0,3072,700,0.8557142857142858,0.889763779527559,0.7622377622377622,0.8308823529411765,0.8682170542635659,0.9212121212121213,0.15807367660862662,0.25326837078019077
profile_cold,0.01,0.05,0.0,3072,1000,0.879,0.90625,0.821256038647343,0.8223350253807107,0.9065934065934066,0.9369369369369369,0.19888560035404862,0.32660835415281947
profile_cold,0.01,0.05,0.0,4096,50,0.36,0.5,0.4,0.16666666666666666,0.2222222222222222,0.4,0.0460713245126028,0.046630262717237844
profile_cold,0.01,0.05,0.0,4096,100,0.5,0.6470588235294118,0.37037037037037035,0.3888888888888889,0.5,0.6363636363636364,0.06729787038645683,0.06142968499165575
profile_cold,0.01,0.05,0.0,4096,200,0.66,0.8048780487804879,0.47619047619047616,0.625,0.717948717948718,0.6842105263157895,0.08982303610373282,0.09454917602413153
profile_cold,0.01,0.05,0.0,4096,400,0.7675,0.875,0.6185567010309279,0.7205882352941176,0.8266666666666667,0.825,0.12724200179431863,0.1559933104905148
profile_cold,0.01,0.05,0.0,4096,700,0.8328571428571429,0.9111111111111111,0.7283950617283951,0.7862595419847328,0.8823529411764706,0.875,0.16510677870561768,0.24149685540842517
profile_cold,0.01,0.05,0.0,4096,1000,0.869,0.9299065420560748,0.786046511627907,0.8131868131868132,0.9183673469387755,0.8963730569948186,0.19705849590793365,0.315528755898733
profile_cold,0.01,0.05,0.0,5120,50,0.46,0.6363636363636364,0.0,0.5833333333333334,0.5454545454545454,0.42857142857142855,0.038672904426152364,0.043404606861877845
profile_cold,0.01,0.05,0.0,5120,100,0.56,0.7368421052631579,0.3333333333333333,0.4782608695652174,0.6666666666666666,0.6875,0.056958572355861034,0.05841290931010927
profile_cold,0.01,0.05,0.0,5120,200,0.66,0.8205128205128205,0.358974358974359,0.5833333333333334,0.7631578947368421,0.8055555555555556,0.09124801488235561,0.09500450416074867
profile_cold,0.01,0.05,0.0,5120,400,0.7475,0.8690476190476191,0.5375,0.6588235294117647,0.7945205479452054,0.8846153846153846,0.13311630591217066,0.15987184617191066
profile_cold,0.01,0.05,0.0,5120,700,0.8271428571428572,0.9154929577464789,0.625,0.7707006369426752,0.8759124087591241,0.9236111111111112,0.1765671107164477,0.2516264223482699
profile_cold,0.01,0.05,0.0,5120,1000,0.855,0.9134615384615384,0.7206703910614525,0.7880184331797235,0.9042553191489362,0.9375,0.2089194297698564,0.32195145441954237
profile_cold,0.01,0.05,0.0,6144,50,0.38,0.42857142857142855,0.3333333333333333,0.4444444444444444,0.21428571428571427,0.5454545454545454,0.04255473571109315,0.04434965852354592
profile_cold,0.01,0.05,0.0,6144,100,0.56,0.6190476190476191,0.5,0.5882352941176471,0.4782608695652174,0.6190476190476191,0.051962541400504714,0.061326709890443094
profile_cold,0.01,0.05,0.0,6144,200,0.65,0.782608695652174,0.3939393939393939,0.6764705882352942,0.6046511627906976,0.7272727272727273,0.0844661127761594,0.092844067914876
profile_cold,0.01,0.05,0.0,6144,400,0.7125,0.8470588235294118,0.5084745762711864,0.6351351351351351,0.7157894736842105,0.7816091954022989,0.1360553964664594,0.14126973489925046
profile_cold,0.01,0.05,0.0,6144,700,0.7828571428571428,0.8985507246376812,0.6694915254237288,0.6482758620689655,0.8079470198675497,0.8716216216216216,0.19526492735160422,0.2258400335882717
profile_cold,0.01,0.05,0.0,6144,1000,0.826,0.9182692307692307,0.727810650887574,0.722488038277512,0.8557692307692307,0.8883495145631068,0.22336071455841155,0.2975186501453079
profile_cold,0.05,0.005,0.0,42,50,0.3,0.0,0.36363636363636365,0.375,0.42857142857142855,0.45454545454545453,0.02649041360145523,0.058368089839260166
profile_cold,0.05,0.005,0.0,42,100,0.41,0.2608695652173913,0.4666666666666667,0.4,0.5882352941176471,0.4,0.06693350436310253,0.1317669604975788
profile_cold,0.05,0.005,0.0,42,200,0.545,0.45652173913043476,0.5882352941176471,0.5428571428571428,0.6129032258064516,0.5555555555555556,0.1463227465919265,0.27241909233692047
profile_cold,0.05,0.005,0.0,42,400,0.63,0.6063829787234043,0.581081081081081,0.5492957746478874,0.75,0.6666666666666666,0.24822596072046837,0.4338071073899275
profile_cold,0.05,0.005,0.0,42,700,0.7314285714285714,0.738562091503268,0.6571428571428571,0.674074074074074,0.8270676691729323,0.762589928057554,0.3816205863615163,0.6067276558322094
profile_cold,0.05,0.005,0.0,42,1000,0.79,0.8027522935779816,0.6739130434782609,0.7512437810945274,0.885,0.8274111675126904,0.4553374067828956,0.7001443397653109
profile_cold,0.05,0.005,0.0,123,50,0.4,0.2857142857142857,0.0,0.6666666666666666,0.875,0.3333333333333333,0.03733581371578692,0.077415317484127
profile_cold,0.05,0.005,0.0,123,100,0.52,0.6666666666666666,0.24,0.7647058823529411,0.7333333333333333,0.4,0.08465179198263786,0.16237536527829005
profile_cold,0.05,0.005,0.0,123,200,0.635,0.8157894736842105,0.425531914893617,0.7857142857142857,0.6551724137931034,0.5454545454545454,0.1659685889015849,0.3002692042952115
profile_cold,0.05,0.005,0.0,123,400,0.7325,0.9066666666666666,0.5061728395061729,0.8043478260869565,0.746031746031746,0.7078651685393258,0.28325144212069625,0.47779236405476766
